"breakdownTime";"employees";"siteTraffic";"errorCode";"topic";"hoursToImprove"
"2022-05-20";23;626608;"403-S1";"mathematics";14,4
"2020-05-07";19;636926;"403-S1";"mathematics";14,5
"2018-08-06";7;457746;"403-S2";"economics";24,9
"2020-04-17";16;901545;"404-S2";"economics";31,3
"2020-06-01";18;297812;"404-S2";"medicine";41,1
"2020-05-04";10;695781;"404-S2";"medicine";42
"2018-04-15";19;255321;"404-S1";"mathematics";22,5
"2021-09-27";7;271865;"404-S1";"medicine";41,4
"2022-03-20";13;83475;"404-S1";"mathematics";22,8
"2020-05-23";29;947643;"404-S1";"economics";30,3
"2019-10-21";22;459178;"404-S1";"medicine";40,5
"2022-02-21";11;239803;"403-S1";"economics";22,9
"2020-06-16";28;700754;"404-S2";"economics";30,7
"2020-05-27";16;428224;"404-S2";"mathematics";23,3
"2018-10-22";26;640274;"403-S1";"medicine";32,4
"2018-05-18";20;34883;"403-S2";"economics";23
"2022-09-14";22;28101;"404-S1";"mathematics";22,5
"2020-04-15";22;77377;"403-S1";"mathematics";14,5
"2021-07-26";10;949520;"403-S2";"economics";24
"2019-04-05";6;91847;"400-S1";"economics";23,7
"2022-07-31";19;377319;"400-S1";"economics";22,5
"2018-04-18";16;129539;"403-S1";"economics";22,6
"2018-02-15";13;686539;"400-S1";"economics";22,8
"2022-02-01";12;238467;"404-S1";"medicine";40,8
"2022-12-27";30;716213;"400-S1";"mathematics";14,3
"2019-04-29";23;242623;"403-S2";"mathematics";14,9
"2020-06-06";19;952290;"400-S2";"mathematics";15,1
"2018-01-14";28;589625;"404-S2";"medicine";40,7
"2022-02-22";22;205028;"400-S2";"mathematics";14,9
"2022-09-08";15;46346;"404-S2";"medicine";41,3
"2020-07-13";7;851577;"404-S2";"medicine";42,9
"2018-02-21";8;402861;"403-S1";"mathematics";15,3
"2018-12-20";5;796498;"400-S1";"mathematics";16
"2018-05-04";16;287358;"400-S2";"medicine";33,3
"2022-10-18";5;982409;"403-S2";"medicine";36
"2020-03-10";20;91223;"400-S1";"medicine";32,5
"2021-10-03";13;277849;"403-S2";"economics";23,5
"2019-03-02";19;203878;"403-S2";"economics";23,1
"2020-02-04";25;659579;"404-S2";"medicine";40,8
"2021-08-23";25;119058;"403-S2";"mathematics";14,8
"2021-06-10";10;676053;"403-S1";"economics";23
"2022-08-16";12;743355;"403-S1";"economics";22,8
"2022-07-09";13;300849;"403-S1";"mathematics";14,8
"2021-06-11";27;597271;"403-S1";"economics";22,4
"2022-04-26";23;744664;"400-S2";"mathematics";14,9
"2022-11-25";11;247338;"403-S2";"mathematics";15,8
"2022-04-09";12;721417;"400-S2";"economics";23,7
"2019-05-01";10;605818;"403-S1";"economics";23
"2019-06-11";24;639188;"404-S1";"mathematics";22,4
"2019-08-22";6;800716;"404-S1";"medicine";41,7
"2022-09-15";26;662882;"403-S2";"mathematics";14,8
"2019-04-25";5;251002;"400-S1";"economics";24
"2021-06-10";12;400947;"404-S1";"economics";30,8
"2021-05-14";16;206972;"404-S2";"medicine";41,3
"2020-11-13";6;616516;"404-S2";"economics";33,3
"2022-11-02";28;457030;"404-S2";"economics";30,7
"2020-05-04";16;220437;"403-S2";"mathematics";15,3
"2020-06-28";16;344246;"403-S2";"mathematics";15,3
"2018-04-16";28;709635;"404-S1";"economics";30,4
"2022-02-02";7;972666;"400-S1";"medicine";33,4
"2022-02-18";28;854444;"403-S2";"economics";22,7
"2018-05-06";28;533817;"404-S2";"mathematics";22,7
"2020-10-24";15;416775;"404-S1";"mathematics";22,7
"2019-01-05";30;303426;"404-S1";"economics";30,3
"2018-08-21";7;587987;"404-S1";"medicine";41,4
"2019-07-08";6;928699;"404-S1";"mathematics";23,7
"2022-01-07";5;846841;"404-S2";"mathematics";26
"2021-07-16";5;267085;"404-S1";"medicine";42
"2019-08-28";15;803675;"403-S2";"mathematics";15,3
"2022-02-26";25;984296;"403-S1";"mathematics";14,4
"2019-02-16";30;862841;"400-S1";"economics";22,3
"2022-12-21";12;546201;"404-S1";"medicine";40,8
"2020-06-03";10;837955;"404-S1";"economics";31
"2018-08-11";17;609909;"403-S1";"economics";22,6
"2020-01-30";18;113023;"400-S2";"medicine";33,1
"2019-07-09";30;859069;"404-S1";"mathematics";22,3
"2021-03-20";8;802139;"403-S1";"mathematics";15,3
"2020-12-22";29;62666;"403-S2";"mathematics";14,7
"2022-02-16";24;674985;"404-S1";"economics";30,4
"2021-05-19";24;162117;"403-S2";"medicine";32,8
"2019-04-10";8;662570;"403-S1";"economics";23,3
"2018-12-20";30;289035;"400-S2";"medicine";32,7
"2018-01-27";27;745611;"400-S1";"medicine";32,4
"2019-11-28";10;757005;"404-S1";"economics";31
"2019-06-17";11;306886;"404-S1";"mathematics";22,9
"2022-12-29";11;341557;"403-S2";"economics";23,8
"2018-02-17";29;733461;"403-S2";"mathematics";14,7
"2022-07-01";19;158345;"400-S1";"mathematics";14,5
"2021-09-15";27;371153;"400-S1";"mathematics";14,4
"2020-11-03";27;972756;"404-S2";"economics";30,7
"2019-12-19";13;201763;"403-S2";"mathematics";15,5
"2022-08-07";25;759878;"404-S2";"mathematics";22,8
"2020-06-14";15;233608;"403-S1";"economics";22,7
"2021-06-01";10;259214;"403-S2";"mathematics";16
"2020-04-23";10;695385;"400-S1";"economics";23
"2021-10-29";13;270956;"404-S1";"medicine";40,8
"2021-05-05";6;45654;"403-S2";"mathematics";17,3
"2022-10-17";20;549703;"404-S1";"economics";30,5
"2018-04-12";21;899051;"404-S1";"economics";30,5
"2021-05-22";22;64592;"404-S2";"economics";30,9
"2019-10-28";28;264418;"403-S1";"economics";22,4
"2019-12-21";12;376877;"404-S1";"medicine";40,8
"2019-10-13";18;781868;"403-S1";"mathematics";14,6
"2021-12-09";27;240974;"403-S1";"mathematics";14,4
"2018-04-13";30;347186;"403-S1";"medicine";32,3
"2019-10-12";9;108678;"404-S2";"medicine";42,2
"2019-09-19";21;710904;"403-S2";"economics";23
"2019-01-12";19;119966;"403-S2";"medicine";33,1
"2019-07-03";13;99026;"403-S2";"economics";23,5
"2022-07-30";18;515875;"400-S1";"medicine";32,6
"2018-12-01";29;310916;"404-S1";"mathematics";22,3
"2020-02-09";17;573642;"403-S1";"economics";22,6
"2021-01-28";27;884453;"403-S1";"mathematics";14,4
"2021-12-19";24;922594;"403-S1";"economics";22,4
"2019-04-19";14;245557;"403-S1";"mathematics";14,7
"2021-08-04";20;621527;"404-S1";"mathematics";22,5
"2018-11-16";12;288864;"404-S2";"medicine";41,7
"2021-07-16";18;638519;"404-S2";"medicine";41,1
"2022-01-26";19;73819;"403-S2";"economics";23,1
"2020-04-26";29;346029;"400-S1";"medicine";32,3
"2021-04-10";23;310354;"403-S2";"mathematics";14,9
"2021-10-07";5;876396;"404-S2";"mathematics";26
"2019-02-15";6;671592;"400-S2";"mathematics";17,3
"2019-07-25";17;765384;"403-S2";"economics";23,2
"2021-05-20";6;248027;"404-S1";"medicine";41,7
"2021-11-07";17;929828;"404-S2";"mathematics";23,2
"2019-06-26";28;851955;"404-S1";"economics";30,4
"2020-09-13";8;515882;"400-S1";"mathematics";15,3
"2020-10-31";24;622957;"403-S1";"mathematics";14,4
"2021-05-01";24;477614;"403-S2";"economics";22,8
"2021-11-05";7;279899;"400-S2";"economics";24,9
"2021-01-05";25;423404;"403-S1";"mathematics";14,4
"2022-02-04";29;437638;"404-S1";"medicine";40,3
"2018-04-06";15;304993;"404-S1";"medicine";40,7
"2020-12-01";11;883960;"400-S1";"mathematics";14,9
"2021-07-04";30;242081;"403-S1";"economics";22,3
"2021-01-08";14;535964;"404-S1";"mathematics";22,7
"2018-05-29";19;131934;"404-S1";"mathematics";22,5
"2018-01-20";26;25924;"403-S1";"mathematics";14,4
"2020-08-01";13;240440;"403-S1";"mathematics";14,8
"2020-07-03";16;256477;"400-S2";"mathematics";15,3
"2022-06-24";25;94489;"403-S1";"mathematics";14,4
"2018-12-05";29;100123;"403-S1";"mathematics";14,3
"2021-02-05";21;624384;"403-S1";"mathematics";14,5
"2020-05-01";13;465166;"403-S1";"economics";22,8
"2021-08-11";15;921321;"404-S1";"economics";30,7
"2021-04-17";15;930615;"403-S1";"medicine";32,7
"2022-06-14";28;768977;"400-S1";"medicine";32,4
"2019-09-27";17;479970;"403-S1";"mathematics";14,6
"2018-05-01";16;600200;"404-S2";"mathematics";23,3
"2019-11-03";25;469417;"404-S1";"mathematics";22,4
"2019-08-22";22;927404;"404-S1";"mathematics";22,5
"2019-02-22";20;307019;"403-S1";"mathematics";14,5
"2022-07-17";10;59520;"403-S2";"medicine";34
"2019-12-09";14;935847;"404-S2";"mathematics";23,4
"2021-10-27";12;405433;"403-S1";"mathematics";14,8
"2019-12-23";29;775342;"403-S1";"mathematics";14,3
"2020-12-19";8;912800;"403-S1";"mathematics";15,3
"2020-01-21";23;515137;"404-S1";"economics";30,4
"2018-11-28";11;22081;"403-S1";"mathematics";14,9
"2020-02-13";13;828786;"403-S1";"mathematics";14,8
"2022-04-19";27;455311;"404-S2";"medicine";40,7
"2018-11-13";8;551988;"404-S1";"mathematics";23,3
"2021-02-04";18;572139;"403-S1";"economics";22,6
"2018-11-01";23;321009;"404-S1";"medicine";40,4
"2019-05-14";11;785040;"404-S1";"medicine";40,9
"2020-05-26";20;995669;"403-S1";"mathematics";14,5
"2021-03-27";27;27242;"404-S1";"economics";30,4
"2022-05-13";23;498119;"404-S2";"economics";30,9
"2019-07-02";17;212525;"404-S1";"mathematics";22,6
"2022-11-26";24;771445;"404-S2";"medicine";40,8
"2021-10-10";11;498692;"404-S1";"medicine";40,9
"2019-12-14";18;588650;"403-S2";"economics";23,1
"2021-09-08";20;601061;"400-S2";"economics";23
"2019-09-01";20;915597;"400-S1";"medicine";32,5
"2022-12-23";16;213652;"400-S2";"economics";23,3
"2022-10-16";28;749953;"403-S1";"medicine";32,4
"2020-01-14";15;82225;"404-S1";"mathematics";22,7
"2021-01-10";29;732270;"400-S1";"economics";22,3
"2021-04-26";25;330167;"403-S2";"mathematics";14,8
"2020-02-06";5;119323;"403-S1";"medicine";34
"2019-06-15";23;84718;"403-S2";"economics";22,9
"2021-03-06";10;232940;"403-S2";"medicine";34
"2020-06-17";10;319799;"403-S1";"mathematics";15
"2022-08-28";28;941891;"403-S2";"mathematics";14,7
"2020-11-21";25;940263;"403-S1";"economics";22,4
"2021-04-17";30;796734;"400-S1";"mathematics";14,3
"2021-05-06";25;684046;"400-S1";"economics";22,4
"2020-02-05";6;967553;"403-S2";"economics";25,3
"2022-05-15";11;992479;"404-S1";"medicine";40,9
"2021-01-26";29;238785;"403-S1";"economics";22,3
"2018-03-25";23;177679;"403-S1";"economics";22,4
"2019-11-12";7;673097;"404-S1";"mathematics";23,4
"2020-10-05";20;660338;"404-S2";"mathematics";23
"2019-02-15";14;485086;"404-S2";"economics";31,4
"2018-05-09";28;647380;"404-S1";"economics";30,4
"2022-04-24";23;845007;"404-S2";"mathematics";22,9
"2022-05-14";10;230607;"400-S2";"medicine";34
"2021-07-28";8;408516;"403-S2";"mathematics";16,5
"2022-11-10";5;516767;"403-S1";"mathematics";16
"2018-03-28";28;463238;"404-S1";"mathematics";22,4
"2021-04-24";27;139589;"404-S1";"economics";30,4
"2020-04-18";20;367324;"404-S1";"mathematics";22,5
"2018-02-20";7;235744;"404-S2";"mathematics";24,9
"2019-09-13";28;496140;"400-S1";"mathematics";14,4
"2018-04-07";24;616549;"403-S2";"economics";22,8
"2018-09-22";24;770288;"400-S1";"mathematics";14,4
"2018-12-17";5;397844;"404-S1";"economics";32
"2021-08-02";11;719616;"403-S1";"medicine";32,9
"2020-08-16";5;51262;"403-S1";"medicine";34
"2021-04-06";27;268799;"404-S1";"mathematics";22,4
"2020-02-20";30;444143;"403-S2";"economics";22,7
"2022-08-23";23;332387;"404-S1";"medicine";40,4
"2022-06-07";18;721321;"400-S2";"medicine";33,1
"2020-10-17";10;997471;"400-S1";"economics";23
"2019-07-12";9;774994;"404-S1";"mathematics";23,1
"2018-09-28";15;450943;"404-S1";"economics";30,7
"2020-06-11";13;97793;"403-S2";"mathematics";15,5
"2021-08-02";7;536944;"403-S1";"mathematics";15,4
"2019-05-08";5;136117;"404-S1";"economics";32
"2022-12-14";12;664556;"400-S1";"mathematics";14,8
"2021-11-23";6;240579;"403-S1";"mathematics";15,7
"2022-08-10";24;757317;"404-S1";"mathematics";22,4
"2020-02-05";8;344435;"403-S1";"mathematics";15,3
"2021-11-30";16;246205;"404-S2";"mathematics";23,3
"2022-03-26";16;814512;"400-S1";"economics";22,6
"2019-10-13";21;332686;"403-S1";"economics";22,5
"2020-09-02";19;857758;"400-S1";"economics";22,5
"2021-08-27";23;751860;"404-S1";"medicine";40,4
"2019-04-05";20;640044;"403-S1";"mathematics";14,5
"2018-07-04";30;601936;"403-S1";"medicine";32,3
"2022-03-10";15;570733;"400-S1";"mathematics";14,7
"2021-09-12";5;34717;"404-S1";"mathematics";24
"2021-06-08";17;426090;"404-S1";"economics";30,6
"2018-07-29";9;243367;"403-S1";"economics";23,1
"2018-11-12";7;804250;"403-S1";"medicine";33,4
"2021-04-30";16;99878;"403-S1";"medicine";32,6
"2021-09-24";29;519669;"403-S1";"mathematics";14,3
"2022-08-29";15;203269;"403-S2";"economics";23,3
"2020-12-17";7;666161;"404-S1";"mathematics";23,4
"2019-04-27";22;62202;"403-S1";"medicine";32,5
"2022-12-29";7;334088;"404-S1";"mathematics";23,4
"2018-04-03";30;31150;"404-S1";"mathematics";22,3
"2018-06-22";20;60741;"400-S2";"mathematics";15
"2020-02-06";7;723248;"403-S1";"medicine";33,4
"2021-08-30";13;224136;"404-S1";"economics";30,8
"2022-04-05";14;556736;"403-S2";"mathematics";15,4
"2019-02-13";16;94688;"403-S1";"economics";22,6
"2018-11-11";24;813794;"403-S1";"medicine";32,4
"2020-12-18";30;534502;"404-S1";"economics";30,3
"2020-10-10";26;393275;"404-S2";"economics";30,8
"2019-02-21";25;906138;"403-S2";"mathematics";14,8
"2020-11-11";11;20306;"403-S1";"mathematics";14,9
"2021-02-13";5;163965;"400-S1";"economics";24
"2022-10-01";26;966373;"404-S1";"mathematics";22,4
"2022-11-14";29;741887;"404-S1";"mathematics";22,3
"2018-12-19";6;265431;"404-S1";"medicine";41,7
"2022-07-29";23;961654;"403-S1";"medicine";32,4
"2022-06-12";9;23921;"404-S1";"mathematics";23,1
"2020-06-29";26;647801;"404-S1";"economics";30,4
"2019-06-02";18;671636;"403-S1";"mathematics";14,6
"2018-03-08";29;641028;"403-S1";"medicine";32,3
"2020-02-02";26;831462;"404-S1";"mathematics";22,4
"2021-07-19";15;683989;"404-S2";"medicine";41,3
"2022-03-03";17;790871;"403-S1";"mathematics";14,6
"2022-06-14";25;576314;"400-S2";"medicine";32,8
"2018-10-01";16;221279;"403-S1";"economics";22,6
"2020-05-12";7;559796;"403-S2";"medicine";34,9
"2021-05-10";9;281214;"403-S1";"mathematics";15,1
"2021-01-15";19;964737;"400-S1";"economics";22,5
"2018-08-26";16;569243;"404-S1";"mathematics";22,6
"2022-11-13";29;482007;"403-S1";"economics";22,3
"2020-07-01";27;780089;"403-S2";"mathematics";14,7
"2022-12-17";20;67001;"404-S1";"medicine";40,5
"2022-12-29";19;468347;"404-S2";"mathematics";23,1
"2022-09-08";25;154840;"404-S1";"medicine";40,4
"2020-08-27";30;276451;"404-S2";"medicine";40,7
"2019-12-16";15;98557;"404-S1";"medicine";40,7
"2021-07-03";19;688888;"404-S1";"medicine";40,5
"2020-06-19";19;125615;"403-S1";"economics";22,5
"2018-12-11";27;106737;"403-S1";"economics";22,4
"2020-09-18";28;502555;"400-S1";"economics";22,4
"2022-04-20";16;542276;"404-S1";"economics";30,6
"2021-06-16";7;384273;"403-S1";"medicine";33,4
"2020-02-15";25;960535;"400-S1";"medicine";32,4
"2022-04-29";18;246039;"404-S1";"medicine";40,6
"2018-09-25";6;933604;"404-S2";"economics";33,3
"2021-04-16";8;143858;"404-S2";"mathematics";24,5
"2019-12-16";21;828303;"400-S1";"mathematics";14,5
"2020-08-19";11;821714;"404-S1";"economics";30,9
"2019-09-10";13;265128;"400-S1";"mathematics";14,8
"2018-12-12";17;196902;"403-S1";"economics";22,6
"2019-09-28";5;631842;"403-S2";"economics";26
"2022-03-14";24;874949;"404-S1";"mathematics";22,4
"2018-12-17";24;914798;"403-S2";"mathematics";14,8
"2019-11-08";20;806398;"403-S2";"economics";23
"2019-10-07";25;770373;"403-S1";"mathematics";14,4
"2021-02-19";23;24267;"404-S1";"economics";30,4
"2018-07-02";13;564451;"404-S1";"economics";30,8
"2020-04-09";7;21993;"404-S2";"mathematics";24,9
"2022-08-07";29;443956;"404-S2";"economics";30,7
"2020-07-27";13;965954;"404-S1";"mathematics";22,8
"2021-12-13";25;360567;"404-S1";"economics";30,4
"2019-05-23";21;779762;"404-S1";"mathematics";22,5
"2018-08-21";9;126680;"403-S1";"mathematics";15,1
"2020-08-17";23;585952;"400-S1";"mathematics";14,4
"2021-07-14";23;928356;"403-S2";"economics";22,9
"2021-09-04";26;686777;"404-S1";"mathematics";22,4
"2018-04-08";18;475019;"404-S1";"mathematics";22,6
"2020-05-13";25;333523;"400-S1";"economics";22,4
"2021-03-10";29;644638;"400-S1";"mathematics";14,3
"2020-03-11";26;73480;"403-S2";"medicine";32,8
"2018-05-27";11;603480;"400-S1";"economics";22,9
"2022-05-13";21;913363;"404-S1";"economics";30,5
"2021-03-20";23;580014;"404-S2";"mathematics";22,9
"2019-06-08";26;800198;"404-S1";"economics";30,4
"2022-02-09";20;488641;"403-S2";"mathematics";15
"2021-11-30";10;218361;"404-S2";"mathematics";24
"2019-09-20";5;713785;"404-S1";"economics";32
"2018-09-08";21;380387;"403-S1";"mathematics";14,5
"2020-08-23";21;317103;"404-S1";"economics";30,5
"2020-08-29";9;674993;"403-S1";"mathematics";15,1
"2020-09-27";15;984251;"403-S1";"mathematics";14,7
"2022-12-28";16;146239;"404-S1";"mathematics";22,6
"2020-06-08";13;568576;"404-S2";"mathematics";23,5
"2020-12-02";17;289134;"404-S1";"mathematics";22,6
"2021-05-06";19;308262;"404-S1";"mathematics";22,5
"2021-08-14";14;276013;"404-S2";"mathematics";23,4
"2018-09-27";13;99749;"400-S1";"mathematics";14,8
"2018-04-02";20;316218;"404-S1";"mathematics";22,5
"2022-06-29";9;905386;"404-S1";"medicine";41,1
"2022-04-18";21;667103;"404-S1";"mathematics";22,5
"2018-02-01";11;766207;"403-S1";"mathematics";14,9
"2022-09-30";24;376979;"400-S1";"medicine";32,4
"2019-08-24";19;203557;"403-S1";"economics";22,5
"2020-11-12";21;895520;"404-S2";"economics";31
"2022-01-07";21;827075;"400-S2";"mathematics";15
"2019-08-05";28;567931;"400-S2";"mathematics";14,7
"2022-07-08";20;733786;"404-S1";"mathematics";22,5
"2018-05-24";24;393869;"403-S1";"economics";22,4
"2021-09-11";29;512649;"404-S1";"mathematics";22,3
"2018-07-12";10;492410;"400-S1";"economics";23
"2021-07-16";12;358352;"403-S2";"economics";23,7
"2022-04-13";23;437440;"403-S1";"mathematics";14,4
"2021-11-22";25;185860;"403-S2";"medicine";32,8
"2018-03-28";12;801059;"403-S2";"mathematics";15,7
"2018-01-26";15;696303;"400-S2";"economics";23,3
"2019-06-13";20;703617;"403-S1";"economics";22,5
"2020-02-08";20;47493;"403-S2";"mathematics";15
"2019-07-19";19;752804;"403-S1";"economics";22,5
"2021-05-02";9;822764;"404-S2";"medicine";42,2
"2021-08-05";10;441732;"403-S1";"economics";23
"2022-09-10";27;848427;"403-S1";"medicine";32,4
"2020-12-27";23;851402;"400-S1";"economics";22,4
"2022-07-20";17;189119;"403-S1";"mathematics";14,6
"2018-02-10";29;831343;"404-S1";"economics";30,3
"2020-09-28";15;711985;"404-S2";"medicine";41,3
"2020-09-12";12;495994;"403-S2";"mathematics";15,7
"2021-04-23";17;876443;"400-S1";"economics";22,6
"2018-11-24";7;919112;"403-S1";"economics";23,4
"2018-02-05";29;53692;"403-S1";"mathematics";14,3
"2018-11-30";26;238764;"403-S2";"medicine";32,8
"2020-12-05";19;471624;"403-S1";"mathematics";14,5
"2018-09-17";29;428961;"404-S1";"mathematics";22,3
"2022-10-14";21;953653;"400-S1";"mathematics";14,5
"2021-12-03";11;322174;"400-S1";"mathematics";14,9
"2022-11-08";27;394695;"403-S2";"medicine";32,7
"2022-05-28";29;154219;"404-S2";"mathematics";22,7
"2020-05-25";20;535549;"403-S1";"economics";22,5
"2022-03-06";11;145755;"403-S1";"economics";22,9
"2018-03-23";26;288154;"404-S1";"economics";30,4
"2018-10-06";14;939453;"400-S1";"mathematics";14,7
"2022-07-10";29;554158;"403-S2";"mathematics";14,7
"2022-02-22";18;999284;"404-S1";"mathematics";22,6
"2021-09-26";23;259404;"403-S2";"mathematics";14,9
"2022-11-21";13;706994;"400-S1";"mathematics";14,8
"2022-04-26";12;393274;"404-S2";"mathematics";23,7
"2021-06-01";29;320224;"404-S1";"mathematics";22,3
"2019-06-06";29;133816;"404-S1";"economics";30,3
"2021-10-25";14;339051;"403-S1";"mathematics";14,7
"2019-04-11";17;150870;"403-S2";"medicine";33,2
"2018-12-14";17;891559;"403-S1";"economics";22,6
"2020-02-28";13;756258;"400-S1";"medicine";32,8
"2021-01-02";19;802887;"404-S1";"economics";30,5
"2019-06-29";19;419607;"404-S1";"mathematics";22,5
"2018-09-07";25;103406;"403-S1";"mathematics";14,4
"2020-05-09";18;276266;"403-S2";"medicine";33,1
"2019-01-16";20;555284;"400-S2";"economics";23
"2021-07-15";10;123135;"403-S1";"mathematics";15
"2018-06-14";16;659372;"403-S1";"medicine";32,6
"2018-09-03";25;659547;"404-S2";"economics";30,8
"2020-12-21";26;453325;"404-S2";"medicine";40,8
"2020-02-23";18;475485;"404-S1";"economics";30,6
"2019-08-10";5;132781;"400-S2";"mathematics";18
"2020-12-10";30;706297;"404-S1";"medicine";40,3
"2019-11-03";18;211359;"404-S2";"mathematics";23,1
"2018-12-04";25;348052;"400-S2";"mathematics";14,8
"2019-11-23";28;496190;"400-S2";"medicine";32,7
