"TravelDate";"Destination";"Species";"TravelClass";"Duration";"PromoTokens";"Price"
"2024_08_11";"Andromeda_S";"Venutian";"Luxury";3;10;566,87
"2024_06_30";"Jupiter_P";"Human";"Economy";11;3;930,16
"2024_10_21";"Andromeda_P";"Venutian";"Business";2;6;1662,24
"2024_01_08";"Andromeda_S";"Jovian";"Luxury";3;9;569,72
"2024_01_23";"Venus_P";"Venutian";"Luxury";5;3;1251,7
"2024_03_09";"Saturn_S";"Saturnian";"Luxury";10;6;596,68
"2024_12_09";"Venus_P";"Saturnian";"Business";14;9;1618,38
"2024_05_18";"Mars_P";"Martian";"Economy";1;4;1004,06
"2024_11_03";"Jupiter_P";"Andromedan";"Luxury";14;2;1122,33
"2024_10_20";"Andromeda_S";"Andromedan";"Business";4;3;1002,9
"2024_08_05";"Venus_S";"Human";"Luxury";6;8;531,73
"2024_12_10";"Saturn_P";"Martian";"Economy";12;8;861,22
"2024_07_02";"Saturn_S";"Martian";"Economy";6;10;315,39
"2024_12_28";"Saturn_S";"Human";"Economy";12;6;537,7
"2024_06_01";"Jupiter_P";"Andromedan";"Economy";5;4;958,08
"2024_06_17";"Andromeda_P";"Human";"Luxury";6;8;1250,36
"2024_06_08";"Jupiter_S";"Human";"Business";6;8;1160,52
"2024_10_08";"Venus_S";"Saturnian";"Business";8;4;921,53
"2024_12_18";"Jupiter_P";"Andromedan";"Economy";9;8;944,03
"2024_06_19";"Venus_S";"Human";"Business";13;7;941,56
"2024_09_27";"Saturn_P";"Human";"Luxury";9;11;1277,9
"2024_01_16";"Andromeda_S";"Jovian";"Luxury";14;7;667,44
"2024_07_27";"Venus_P";"Jovian";"Business";2;8;1559,26
"2024_07_30";"Andromeda_P";"Martian";"Luxury";14;4;1136,71
"2024_03_13";"Venus_S";"Andromedan";"Economy";7;5;323,58
"2024_09_09";"Andromeda_P";"Martian";"Luxury";10;11;1186,33
"2024_03_18";"Jupiter_P";"Venutian";"Business";10;9;1443,95
"2024_04_05";"Venus_P";"Human";"Business";9;9;1524,6
"2024_06_05";"Mars_P";"Jovian";"Economy";5;5;1024,06
"2024_11_04";"Andromeda_P";"Saturnian";"Economy";1;3;841,59
"2024_11_12";"Mars_S";"Jovian";"Business";12;3;1090,51
"2024_03_19";"Andromeda_P";"Saturnian";"Economy";5;13;828,83
"2024_10_13";"Andromeda_P";"Human";"Luxury";3;7;1000,7
"2024_03_26";"Mars_P";"Venutian";"Luxury";10;12;1110,21
"2024_04_20";"Venus_S";"Saturnian";"Business";3;12;1006,38
"2024_06_08";"Venus_S";"Martian";"Luxury";13;2;608,43
"2024_12_01";"Saturn_S";"Human";"Luxury";3;9;640,86
"2024_05_03";"Jupiter_S";"Andromedan";"Business";11;5;947,81
"2024_09_20";"Andromeda_S";"Jovian";"Business";9;2;1154,13
"2024_11_20";"Jupiter_P";"Venutian";"Business";12;10;1427,49
"2024_12_16";"Saturn_S";"Jovian";"Luxury";3;8;650,16
"2024_09_27";"Mars_S";"Saturnian";"Luxury";14;3;657,34
"2024_01_17";"Venus_P";"Human";"Business";7;6;1462,53
"2024_11_27";"Venus_S";"Jovian";"Economy";2;12;571,62
"2024_05_22";"Venus_S";"Jovian";"Business";12;13;928,26
"2024_03_01";"Andromeda_S";"Venutian";"Economy";11;2;405,06
"2024_11_08";"Andromeda_P";"Martian";"Business";14;10;1470,54
"2024_08_09";"Andromeda_P";"Andromedan";"Luxury";10;12;1229,86
"2024_07_21";"Mars_P";"Andromedan";"Luxury";9;13;1010,37
"2024_10_09";"Mars_S";"Jovian";"Business";3;11;1151,12
"2024_12_08";"Saturn_P";"Saturnian";"Luxury";1;4;1286,27
"2024_09_04";"Saturn_S";"Jovian";"Luxury";11;2;782,15
"2024_01_14";"Jupiter_P";"Human";"Business";4;6;1524,54
"2024_06_06";"Jupiter_S";"Venutian";"Economy";5;12;403
"2024_02_04";"Mars_S";"Martian";"Luxury";4;11;590,85
"2024_11_16";"Andromeda_S";"Venutian";"Economy";5;8;352,03
"2024_07_06";"Mars_P";"Saturnian";"Economy";5;8;1059,05
"2024_02_20";"Andromeda_P";"Martian";"Business";2;12;1618,96
"2024_04_23";"Venus_S";"Saturnian";"Business";5;1;932,32
"2024_09_02";"Venus_P";"Saturnian";"Economy";11;6;946,71
"2024_11_25";"Venus_P";"Saturnian";"Luxury";7;2;1102,96
"2024_02_01";"Mars_P";"Martian";"Business";5;1;1433,09
"2024_08_27";"Mars_S";"Human";"Business";3;1;1044,04
"2024_04_04";"Jupiter_P";"Martian";"Business";14;4;1614,9
"2024_06_21";"Andromeda_P";"Venutian";"Economy";13;11;973,51
"2024_01_28";"Venus_S";"Jovian";"Economy";14;13;519,28
"2024_09_07";"Mars_P";"Jovian";"Economy";5;5;877,69
"2024_10_08";"Saturn_S";"Human";"Luxury";14;7;612,92
"2024_08_18";"Mars_S";"Andromedan";"Business";5;1;956,62
"2024_02_18";"Saturn_S";"Human";"Economy";12;7;453,13
"2024_10_04";"Andromeda_S";"Venutian";"Economy";6;1;360,34
"2024_12_13";"Venus_P";"Saturnian";"Economy";1;9;933,42
"2024_05_29";"Mars_P";"Venutian";"Economy";6;10;1072,26
"2024_10_16";"Andromeda_S";"Venutian";"Luxury";14;7;577,12
"2024_09_03";"Mars_P";"Andromedan";"Business";11;1;1546,42
"2024_03_23";"Saturn_S";"Andromedan";"Business";11;8;1137,47
"2024_03_22";"Venus_S";"Martian";"Luxury";3;13;495,85
"2024_02_11";"Andromeda_S";"Jovian";"Luxury";8;12;626,6
"2024_12_06";"Jupiter_S";"Jovian";"Economy";14;6;406,38
"2024_01_19";"Mars_P";"Martian";"Economy";9;9;844,23
"2024_12_25";"Jupiter_P";"Saturnian";"Business";11;3;1634,42
"2024_07_03";"Andromeda_S";"Human";"Business";7;5;938,95
"2024_09_02";"Jupiter_P";"Saturnian";"Business";13;2;1612,69
"2024_03_02";"Jupiter_P";"Jovian";"Business";6;2;1687,02
"2024_09_19";"Andromeda_S";"Venutian";"Economy";1;13;540,6
"2024_02_06";"Mars_P";"Jovian";"Business";2;11;1676,14
"2024_11_17";"Andromeda_P";"Martian";"Economy";1;13;858,8
"2024_04_18";"Venus_P";"Jovian";"Economy";4;8;1036,36
"2024_08_18";"Jupiter_P";"Venutian";"Economy";5;6;916,7
"2024_09_08";"Jupiter_S";"Human";"Economy";14;3;588,41
"2024_06_03";"Jupiter_S";"Jovian";"Business";10;9;1007,73
"2024_08_03";"Mars_S";"Venutian";"Luxury";4;6;697,49
"2024_10_02";"Venus_P";"Saturnian";"Luxury";14;9;1237,59
"2024_04_12";"Saturn_P";"Jovian";"Economy";4;11;976,94
"2024_10_02";"Venus_P";"Human";"Luxury";4;2;1119,1
"2024_01_06";"Mars_P";"Andromedan";"Economy";1;12;956,14
"2024_03_08";"Venus_S";"Human";"Economy";2;9;402,83
"2024_12_14";"Venus_S";"Venutian";"Economy";2;4;577,26
"2024_10_26";"Venus_P";"Jovian";"Economy";12;3;869,34
"2024_04_27";"Saturn_P";"Jovian";"Luxury";11;4;1078,93
"2024_05_12";"Venus_P";"Martian";"Luxury";10;7;1230,21
"2024_07_02";"Jupiter_P";"Jovian";"Economy";4;1;985,71
"2024_08_06";"Venus_P";"Venutian";"Economy";12;1;1006,23
"2024_08_12";"Mars_S";"Martian";"Luxury";10;7;558,17
"2024_10_11";"Saturn_S";"Jovian";"Luxury";12;7;505,25
"2024_02_13";"Mars_P";"Jovian";"Luxury";4;6;1227,45
"2024_06_18";"Andromeda_S";"Andromedan";"Business";1;12;925,41
"2024_07_06";"Andromeda_P";"Andromedan";"Luxury";4;9;1011,34
"2024_08_29";"Andromeda_S";"Venutian";"Luxury";14;6;527,21
"2024_07_31";"Jupiter_P";"Martian";"Luxury";8;9;1224,48
"2024_08_28";"Saturn_P";"Jovian";"Luxury";4;9;1204,89
"2024_06_26";"Mars_P";"Martian";"Business";6;9;1495,32
"2024_08_07";"Venus_P";"Venutian";"Economy";12;8;807,24
"2024_07_22";"Andromeda_P";"Saturnian";"Business";14;13;1440
"2024_11_27";"Mars_P";"Martian";"Economy";4;6;983,76
"2024_07_06";"Jupiter_P";"Saturnian";"Economy";4;5;1082,34
"2024_07_29";"Venus_S";"Saturnian";"Economy";2;12;453,78
"2024_07_21";"Saturn_P";"Jovian";"Economy";11;13;946,85
"2024_09_14";"Andromeda_S";"Martian";"Business";7;2;923,5
"2024_12_10";"Saturn_S";"Venutian";"Economy";10;1;438,14
"2024_02_18";"Mars_S";"Venutian";"Economy";8;9;355,57
"2024_07_28";"Andromeda_P";"Venutian";"Economy";11;8;850,81
"2024_12_23";"Saturn_P";"Andromedan";"Luxury";10;2;1050,93
"2024_03_15";"Jupiter_S";"Human";"Business";8;4;977,62
"2024_12_29";"Jupiter_S";"Venutian";"Economy";2;10;443,33
"2024_05_26";"Venus_P";"Venutian";"Business";13;9;1493,2
"2024_07_07";"Saturn_S";"Venutian";"Economy";4;3;575,68
"2024_08_16";"Saturn_P";"Andromedan";"Luxury";9;7;1193,58
"2024_06_13";"Saturn_S";"Venutian";"Luxury";12;6;576,91
"2024_11_20";"Saturn_P";"Human";"Economy";2;7;881,99
"2024_02_29";"Saturn_P";"Venutian";"Business";12;5;1494,5
"2024_06_16";"Venus_S";"Jovian";"Economy";4;11;349,53
"2024_06_29";"Venus_P";"Human";"Luxury";9;11;1059,88
"2024_12_25";"Saturn_S";"Human";"Luxury";4;11;705,54
"2024_06_23";"Jupiter_P";"Human";"Economy";5;4;853,1
"2024_11_02";"Venus_P";"Human";"Business";14;7;1605,29
"2024_12_29";"Saturn_P";"Human";"Business";10;4;1416,31
"2024_07_20";"Jupiter_S";"Saturnian";"Economy";2;7;346,62
"2024_12_05";"Mars_S";"Venutian";"Business";3;7;1027,43
"2024_01_28";"Andromeda_P";"Venutian";"Business";10;4;1518,35
"2024_07_21";"Mars_P";"Jovian";"Economy";9;8;999,15
"2024_06_18";"Andromeda_S";"Jovian";"Luxury";14;13;604,64
"2024_06_09";"Andromeda_S";"Human";"Luxury";9;7;599,31
"2024_11_03";"Jupiter_S";"Venutian";"Business";1;8;981,05
"2024_05_31";"Andromeda_P";"Human";"Economy";12;11;851,46
"2024_08_22";"Jupiter_S";"Saturnian";"Luxury";10;11;509,55
"2024_02_20";"Saturn_P";"Jovian";"Luxury";6;10;1063,59
"2024_01_13";"Andromeda_P";"Venutian";"Economy";5;6;955,96
"2024_08_18";"Saturn_S";"Venutian";"Luxury";14;11;536,7
"2024_11_28";"Andromeda_P";"Martian";"Business";4;4;1635,79
"2024_02_05";"Jupiter_P";"Andromedan";"Luxury";9;4;1226,28
"2024_12_20";"Saturn_S";"Jovian";"Luxury";7;2;694,74
"2024_07_26";"Mars_P";"Saturnian";"Economy";12;7;886,03
"2024_02_25";"Andromeda_P";"Martian";"Luxury";3;5;1287,61
"2024_04_06";"Mars_P";"Jovian";"Business";2;13;1468,51
"2024_04_01";"Mars_S";"Andromedan";"Luxury";3;6;737,01
"2024_04_13";"Venus_S";"Saturnian";"Economy";7;9;337,27
"2024_05_07";"Mars_S";"Human";"Luxury";9;7;777,16
"2024_04_28";"Venus_P";"Martian";"Luxury";7;3;1256,09
"2024_02_11";"Saturn_S";"Andromedan";"Economy";7;9;536,79
"2024_02_07";"Venus_P";"Jovian";"Business";10;1;1638,37
"2024_06_13";"Mars_P";"Martian";"Business";12;4;1539,87
"2024_01_02";"Jupiter_P";"Andromedan";"Luxury";7;10;1038,35
"2024_02_03";"Venus_P";"Jovian";"Luxury";12;2;1061,35
"2024_11_15";"Andromeda_P";"Jovian";"Economy";5;13;948,15
"2024_06_04";"Jupiter_S";"Human";"Business";4;1;1044,7
"2024_08_29";"Venus_S";"Martian";"Business";3;8;1000,94
"2024_01_03";"Venus_P";"Martian";"Luxury";2;5;1242,9
"2024_10_28";"Andromeda_S";"Venutian";"Business";11;1;1179,6
"2024_06_20";"Mars_P";"Venutian";"Business";12;6;1667,26
"2024_04_21";"Venus_P";"Human";"Luxury";12;2;1237,91
"2024_06_29";"Venus_P";"Andromedan";"Luxury";3;9;1044,87
"2024_11_15";"Venus_P";"Venutian";"Economy";6;1;1069,12
"2024_02_25";"Mars_S";"Andromedan";"Business";2;7;1006,84
"2024_11_06";"Saturn_P";"Martian";"Business";12;10;1578,42
"2024_02_03";"Venus_S";"Jovian";"Luxury";14;4;693,88
"2024_03_08";"Venus_P";"Andromedan";"Business";13;11;1627,13
"2024_09_29";"Andromeda_P";"Jovian";"Business";4;11;1475,34
"2024_12_15";"Jupiter_S";"Saturnian";"Business";5;13;1043,91
"2024_04_25";"Saturn_P";"Martian";"Economy";11;12;796,69
"2024_06_08";"Andromeda_S";"Saturnian";"Economy";6;3;489,12
"2024_12_07";"Andromeda_P";"Martian";"Business";8;10;1395,34
"2024_11_02";"Mars_S";"Human";"Luxury";3;5;716,92
"2024_11_27";"Saturn_P";"Andromedan";"Economy";10;12;1062,44
"2024_07_12";"Saturn_S";"Human";"Business";12;3;1062,07
"2024_10_08";"Mars_S";"Venutian";"Economy";3;10;480,76
"2024_10_18";"Venus_P";"Human";"Economy";3;5;806,27
"2024_02_17";"Andromeda_S";"Jovian";"Luxury";2;2;671,1
"2024_05_11";"Jupiter_S";"Jovian";"Luxury";1;11;592,91
"2024_04_13";"Andromeda_P";"Human";"Economy";11;5;851,12
"2024_12_10";"Jupiter_P";"Saturnian";"Luxury";11;11;1129,42
"2024_04_08";"Andromeda_S";"Saturnian";"Luxury";2;10;535,85
"2024_06_25";"Jupiter_P";"Saturnian";"Business";7;10;1588,02
"2024_12_11";"Venus_S";"Jovian";"Economy";7;9;378,7
"2024_10_29";"Saturn_S";"Martian";"Luxury";11;5;552,83
"2024_01_01";"Saturn_S";"Venutian";"Economy";9;8;513,52
"2024_12_20";"Jupiter_S";"Saturnian";"Business";14;11;989
"2024_12_27";"Mars_P";"Jovian";"Economy";8;13;792,6
"2024_06_08";"Saturn_S";"Saturnian";"Economy";14;2;558,9
"2024_09_06";"Venus_S";"Saturnian";"Economy";5;4;492,5
"2024_02_14";"Jupiter_S";"Andromedan";"Luxury";6;6;686,5
"2024_12_23";"Mars_P";"Venutian";"Economy";14;11;842,16
"2024_03_10";"Mars_P";"Saturnian";"Economy";6;10;833,8
"2024_02_21";"Jupiter_S";"Jovian";"Economy";10;8;321,44
"2024_02_27";"Venus_S";"Martian";"Luxury";3;8;650,17
"2024_11_04";"Andromeda_P";"Saturnian";"Economy";8;2;911,71
"2024_06_07";"Jupiter_S";"Jovian";"Luxury";6;5;676,16
"2024_09_09";"Mars_S";"Jovian";"Luxury";7;4;758,87
"2024_08_31";"Jupiter_P";"Andromedan";"Luxury";12;1;1090,84
"2024_05_17";"Andromeda_P";"Saturnian";"Business";1;1;1642,37
"2024_04_03";"Mars_P";"Andromedan";"Economy";11;8;970,78
"2024_04_17";"Saturn_P";"Martian";"Economy";8;10;902,47
"2024_11_13";"Saturn_S";"Martian";"Business";3;4;934,01
"2024_04_28";"Mars_P";"Human";"Luxury";9;13;1106,5
"2024_02_14";"Venus_S";"Saturnian";"Economy";5;7;414,21
"2024_02_25";"Jupiter_P";"Venutian";"Luxury";7;3;1071,89
"2024_10_17";"Venus_S";"Martian";"Business";7;3;1086,18
"2024_06_18";"Saturn_P";"Human";"Luxury";4;3;1090,14
"2024_02_22";"Jupiter_S";"Martian";"Luxury";2;7;746,65
"2024_03_26";"Jupiter_P";"Venutian";"Luxury";2;3;1273,78
"2024_03_23";"Mars_P";"Jovian";"Economy";14;13;1068,17
"2024_08_27";"Saturn_P";"Martian";"Luxury";1;4;1108,88
"2024_10_10";"Jupiter_P";"Martian";"Business";7;5;1423,21
"2024_06_18";"Jupiter_P";"Human";"Luxury";6;1;1049,12
"2024_04_04";"Venus_S";"Venutian";"Economy";7;4;337,69
"2024_07_21";"Jupiter_P";"Jovian";"Economy";12;11;829,54
"2024_02_11";"Mars_P";"Martian";"Business";1;1;1684,82
"2024_03_04";"Andromeda_S";"Human";"Business";4;7;926,8
"2024_09_21";"Saturn_S";"Venutian";"Economy";7;2;321,88
"2024_05_08";"Mars_S";"Martian";"Business";3;1;912,07
"2024_03_02";"Mars_S";"Andromedan";"Economy";12;12;503,47
"2024_07_03";"Venus_P";"Martian";"Economy";3;12;867,6
"2024_02_27";"Jupiter_P";"Jovian";"Economy";3;3;980,86
"2024_06_17";"Jupiter_P";"Martian";"Luxury";2;12;1128,49
"2024_09_28";"Jupiter_P";"Venutian";"Luxury";9;6;1249,08
"2024_10_10";"Mars_P";"Human";"Economy";7;6;982,76
"2024_06_23";"Mars_P";"Andromedan";"Business";13;7;1566,93
"2024_02_20";"Venus_S";"Martian";"Luxury";1;7;591,83
"2024_01_18";"Venus_P";"Martian";"Economy";8;1;846,82
"2024_10_10";"Jupiter_P";"Jovian";"Economy";5;6;1076,59
"2024_04_11";"Jupiter_S";"Venutian";"Luxury";6;4;605,76
"2024_04_26";"Mars_P";"Martian";"Business";14;10;1468
"2024_07_18";"Jupiter_S";"Human";"Business";9;12;957,19
"2024_06_28";"Andromeda_S";"Saturnian";"Luxury";1;4;561,15
"2024_04_20";"Venus_P";"Venutian";"Luxury";13;4;1206,74
"2024_11_02";"Mars_S";"Andromedan";"Luxury";10;7;743,79
"2024_04_26";"Venus_S";"Jovian";"Economy";1;4;325,93
"2024_12_12";"Venus_P";"Human";"Luxury";7;11;1253,62
"2024_10_03";"Jupiter_P";"Andromedan";"Economy";3;1;891,86
"2024_12_23";"Jupiter_S";"Human";"Economy";9;7;306,76
"2024_10_13";"Saturn_S";"Jovian";"Economy";3;6;304,27
"2024_04_29";"Venus_P";"Andromedan";"Luxury";7;2;1284,33
"2024_08_19";"Andromeda_P";"Martian";"Business";10;13;1642,48
"2024_08_24";"Andromeda_P";"Human";"Business";10;7;1619,05
"2024_07_14";"Saturn_P";"Martian";"Economy";13;1;826,53
"2024_04_03";"Mars_S";"Andromedan";"Economy";1;5;562,81
"2024_04_22";"Andromeda_S";"Martian";"Economy";10;1;540,93
"2024_06_02";"Andromeda_P";"Martian";"Luxury";9;2;1037,73
"2024_06_15";"Mars_S";"Human";"Luxury";5;1;613,24
"2024_04_01";"Venus_P";"Jovian";"Luxury";9;4;1182,9
"2024_11_14";"Jupiter_P";"Human";"Luxury";8;8;1177,54
"2024_12_30";"Saturn_P";"Human";"Luxury";13;10;1246,59
"2024_02_16";"Jupiter_P";"Venutian";"Luxury";3;7;1037,56
"2024_10_10";"Mars_P";"Andromedan";"Business";1;5;1605,05
"2024_07_01";"Andromeda_S";"Human";"Economy";1;13;561,21
"2024_10_24";"Andromeda_S";"Martian";"Economy";14;6;538,05
"2024_07_07";"Jupiter_S";"Venutian";"Economy";6;9;352,55
"2024_05_17";"Saturn_P";"Venutian";"Luxury";3;5;1150,73
"2024_11_16";"Saturn_P";"Andromedan";"Luxury";11;10;1104,99
"2024_08_29";"Saturn_P";"Martian";"Luxury";7;7;1102,48
"2024_07_22";"Jupiter_P";"Saturnian";"Business";12;5;1443,86
"2024_12_23";"Saturn_S";"Jovian";"Economy";10;7;507,28
"2024_12_26";"Venus_P";"Andromedan";"Luxury";14;10;1147,99
"2024_12_31";"Saturn_P";"Jovian";"Economy";5;2;889,3
"2024_07_20";"Jupiter_S";"Saturnian";"Economy";8;13;397,76
"2024_12_24";"Jupiter_P";"Andromedan";"Luxury";10;1;1077,19
"2024_03_07";"Andromeda_P";"Andromedan";"Luxury";6;13;1256,74
"2024_07_18";"Mars_P";"Venutian";"Luxury";14;3;1213,36
"2024_05_16";"Andromeda_S";"Andromedan";"Luxury";5;8;553,11
"2024_09_02";"Andromeda_S";"Venutian";"Luxury";12;8;759,45
"2024_03_17";"Venus_P";"Jovian";"Business";4;12;1662,68
"2024_04_26";"Mars_P";"Human";"Economy";6;6;873,66
"2024_01_22";"Saturn_P";"Jovian";"Luxury";9;3;1160,06
"2024_11_05";"Venus_S";"Saturnian";"Luxury";12;12;712,64
"2024_08_13";"Venus_S";"Jovian";"Economy";6;8;444,49
"2024_07_06";"Andromeda_S";"Jovian";"Business";5;1;1187,09
"2024_05_14";"Venus_P";"Human";"Business";4;13;1668,66
"2024_03_06";"Venus_S";"Martian";"Economy";4;8;440,89
"2024_07_25";"Venus_S";"Saturnian";"Economy";14;5;430,64
"2024_06_26";"Andromeda_P";"Jovian";"Luxury";12;12;1114,64
"2024_01_21";"Saturn_P";"Venutian";"Luxury";7;11;1067,85
"2024_07_26";"Andromeda_P";"Human";"Economy";7;7;1010,59
"2024_05_18";"Venus_S";"Venutian";"Economy";2;10;438,24
"2024_12_12";"Mars_P";"Human";"Luxury";5;11;1261,7
"2024_04_18";"Andromeda_P";"Jovian";"Economy";8;11;1060,36
"2024_05_30";"Saturn_S";"Andromedan";"Business";1;3;1142,93
"2024_01_30";"Saturn_S";"Venutian";"Luxury";6;9;589,97
"2024_08_12";"Andromeda_S";"Saturnian";"Business";4;5;1042,38
"2024_05_29";"Saturn_P";"Jovian";"Luxury";6;6;1088,29
"2024_05_25";"Mars_P";"Venutian";"Economy";3;10;952,65
"2024_09_27";"Venus_S";"Andromedan";"Business";6;3;906,95
"2024_09_01";"Mars_P";"Human";"Luxury";6;4;1287,25
"2024_02_28";"Saturn_P";"Human";"Business";1;7;1602,77
"2024_05_07";"Saturn_P";"Saturnian";"Economy";2;12;817,48
"2024_02_14";"Jupiter_P";"Saturnian";"Economy";7;4;827,08
"2024_10_31";"Venus_S";"Jovian";"Business";7;6;1032,51
"2024_11_15";"Mars_P";"Martian";"Economy";2;11;818,52
"2024_03_18";"Saturn_P";"Venutian";"Business";1;6;1465,14
"2024_03_09";"Venus_P";"Martian";"Business";4;12;1460,25
"2024_12_03";"Mars_S";"Martian";"Business";9;4;1083,91
"2024_08_08";"Mars_P";"Jovian";"Luxury";12;13;1168,4
"2024_10_02";"Saturn_P";"Venutian";"Business";14;5;1667,33
"2024_12_24";"Andromeda_S";"Martian";"Business";5;4;909,13
"2024_09_07";"Venus_P";"Venutian";"Economy";9;9;1052,85
"2024_12_24";"Saturn_P";"Venutian";"Economy";5;13;948,83
"2024_01_14";"Andromeda_P";"Martian";"Business";2;13;1662,91
"2024_11_19";"Mars_S";"Martian";"Luxury";1;2;611,83
"2024_05_19";"Jupiter_P";"Martian";"Business";1;1;1469,61
"2024_06_29";"Jupiter_S";"Martian";"Business";2;12;1134,5
"2024_12_08";"Mars_S";"Saturnian";"Business";12;2;998,8
"2024_07_19";"Saturn_S";"Venutian";"Business";11;9;1148,3
"2024_07_01";"Saturn_S";"Martian";"Economy";8;8;401,87
"2024_01_21";"Mars_S";"Saturnian";"Business";8;1;971,8
"2024_09_06";"Andromeda_S";"Martian";"Luxury";5;4;745,91
"2024_02_08";"Jupiter_P";"Andromedan";"Business";3;3;1426,16
"2024_04_13";"Mars_S";"Saturnian";"Luxury";8;10;608,52
"2024_08_31";"Andromeda_S";"Martian";"Business";12;2;932,56
"2024_09_05";"Jupiter_P";"Human";"Business";11;2;1467,06
"2024_03_04";"Venus_P";"Saturnian";"Luxury";3;10;1157,52
"2024_09_18";"Mars_P";"Martian";"Luxury";6;1;1083,07
"2024_04_20";"Saturn_S";"Saturnian";"Economy";14;7;332,24
"2024_08_20";"Venus_P";"Human";"Luxury";8;7;1122,31
"2024_06_12";"Jupiter_S";"Jovian";"Business";14;1;1093,79
"2024_05_05";"Andromeda_P";"Martian";"Business";6;11;1613,75
"2024_05_15";"Saturn_S";"Andromedan";"Economy";5;6;335,17
"2024_11_14";"Andromeda_P";"Jovian";"Business";4;11;1515,25
"2024_05_02";"Jupiter_S";"Andromedan";"Business";4;9;1141,96
"2024_04_15";"Venus_P";"Human";"Luxury";6;3;1130,88
"2024_02_05";"Jupiter_S";"Martian";"Economy";5;8;311,23
"2024_01_04";"Andromeda_S";"Jovian";"Business";10;7;1157,46
"2024_06_22";"Andromeda_P";"Andromedan";"Luxury";4;12;1231,77
"2024_05_16";"Venus_S";"Venutian";"Economy";1;11;494,45
"2024_01_23";"Mars_P";"Martian";"Economy";4;10;879,71
"2024_10_29";"Mars_S";"Andromedan";"Luxury";11;9;708
"2024_08_28";"Saturn_S";"Human";"Economy";9;9;551,16
"2024_12_26";"Saturn_P";"Martian";"Economy";8;12;1074,47
"2024_10_05";"Andromeda_S";"Venutian";"Business";1;5;965,66
"2024_01_04";"Saturn_S";"Martian";"Business";5;5;1152,72
"2024_11_21";"Venus_S";"Venutian";"Economy";11;7;474,56
"2024_04_30";"Mars_S";"Andromedan";"Economy";7;11;440,8
"2024_03_04";"Jupiter_S";"Andromedan";"Economy";9;6;373,77
"2024_09_05";"Saturn_S";"Saturnian";"Business";5;2;939,01
"2024_10_19";"Saturn_P";"Jovian";"Business";2;11;1488,62
"2024_11_09";"Venus_S";"Martian";"Business";5;5;1092,06
"2024_12_20";"Mars_S";"Martian";"Luxury";11;5;787,92
"2024_08_29";"Mars_S";"Jovian";"Luxury";7;3;777,64
"2024_07_16";"Mars_P";"Venutian";"Economy";8;7;929,11
"2024_08_26";"Andromeda_P";"Martian";"Luxury";10;9;1218,24
"2024_04_24";"Saturn_P";"Human";"Economy";2;8;906,2
"2024_12_17";"Venus_P";"Martian";"Luxury";5;6;1272,9
"2024_09_21";"Mars_P";"Saturnian";"Business";7;8;1418,69
"2024_01_07";"Venus_P";"Human";"Business";13;5;1552,64
"2024_10_18";"Mars_S";"Jovian";"Luxury";1;8;688,12
"2024_02_19";"Andromeda_P";"Jovian";"Business";14;9;1412,61
"2024_09_21";"Andromeda_P";"Venutian";"Business";14;2;1582,42
"2024_05_11";"Saturn_P";"Andromedan";"Business";7;6;1511,83
"2024_08_11";"Mars_S";"Venutian";"Economy";1;11;412,6
"2024_05_06";"Venus_S";"Venutian";"Business";4;4;1036,8
"2024_04_16";"Saturn_S";"Martian";"Economy";3;8;387,05
"2024_03_25";"Saturn_S";"Jovian";"Economy";8;11;334,5
"2024_06_03";"Saturn_P";"Andromedan";"Business";13;2;1537
"2024_05_05";"Venus_P";"Martian";"Economy";3;2;811,3
"2024_01_06";"Saturn_S";"Venutian";"Business";4;4;1094,26
"2024_01_13";"Venus_S";"Andromedan";"Business";5;7;977,58
"2024_03_06";"Andromeda_P";"Saturnian";"Business";6;11;1628,48
"2024_08_03";"Jupiter_S";"Human";"Luxury";8;10;740,2
"2024_10_07";"Mars_S";"Martian";"Business";7;8;988,76
"2024_09_28";"Jupiter_S";"Jovian";"Economy";12;11;467,99
"2024_09_02";"Andromeda_S";"Andromedan";"Luxury";10;2;773,51
"2024_05_08";"Mars_P";"Andromedan";"Luxury";12;10;1255,21
"2024_07_02";"Saturn_S";"Venutian";"Luxury";6;6;512,7
"2024_02_11";"Saturn_P";"Human";"Economy";10;3;1036,56
"2024_02_13";"Jupiter_P";"Martian";"Economy";6;12;937,17
"2024_07_31";"Saturn_P";"Jovian";"Business";3;11;1407,24
"2024_10_28";"Mars_S";"Jovian";"Luxury";2;13;755,7
"2024_08_19";"Mars_S";"Jovian";"Economy";9;2;350,62
"2024_09_24";"Jupiter_S";"Jovian";"Economy";3;12;303,37
"2024_06_17";"Saturn_P";"Human";"Business";10;2;1593,72
"2024_12_05";"Venus_P";"Jovian";"Economy";14;11;903,37
"2024_12_02";"Mars_S";"Jovian";"Luxury";11;2;657,63
"2024_02_07";"Saturn_S";"Jovian";"Economy";1;12;315,3
"2024_11_09";"Mars_S";"Saturnian";"Luxury";1;5;609,2
"2024_09_14";"Mars_S";"Andromedan";"Luxury";1;10;568,49
"2024_06_22";"Venus_S";"Andromedan";"Business";10;10;962,9
"2024_10_30";"Venus_S";"Venutian";"Luxury";5;1;525,42
"2024_04_12";"Mars_P";"Human";"Luxury";9;6;1274,29
